Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
168.253.105.13-192.168.92.130-443-33336-6,192.168.92.130,33336,168.253.105.13,443,6,24/08/2020 08:18:51 PM,6067403,6,5,690.0,203.0,602.0,0.0,115.0,239.88580616618398,203.0,0.0,40.6,90.78435988649146,147.17993843494492,1.8129667668358276,606740.2999999999,1858840.934054878,5896216.0,2.0,5954566.0,1190913.2,2630676.370998284,5896682.0,2.0,171185.0,42796.25,46076.432380520375,106215.0,3767.0,0,0,0,0,120,124,0.9888909637286332,0.8240758031071943,0.0,602.0,74.41666666666669,176.28255126015137,31075.53787878789,0,1,0,0,0,0,0,0,0.0,81.18181818181819,115.0,40.6,0,0,0,0,0,0,6,690,5,203,-1,64240,3,0,171185.0,0.0,171185.0,171185.0,5896216.0,0.0,5896216.0,5896216.0,No Label
168.253.105.13-192.168.92.130-443-33336-6,168.253.105.13,443,192.168.92.130,33336,6,24/08/2020 08:18:57 PM,116229,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.811114265802853,58114.5,82184.89985696886,116228.0,1.0,116228.0,116228.0,0.0,116228.0,116228.0,0,0,0,0,0,0,0,0,0,40,20,17.207409510535236,8.603704755267618,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
168.253.105.12-192.168.92.130-443-54898-6,192.168.92.130,54898,168.253.105.12,443,6,24/08/2020 08:18:52 PM,32939054,1271,2722,14776.0,3713701.0,1453.0,0.0,11.625491738788355,126.10522332425239,1460.0,0.0,1364.3280675973547,178.37390379118372,113193.20220914664,121.22388214306338,8251.266032064133,171386.7658174309,7822998.0,0.0,3.290131E7,25906.543307086653,304449.98124988464,7822998.0,0.0,2.9902364E7,10989.475927967671,199590.61114159838,7823000.0,0.0,0,0,0,0,25420,54464,38.58641477681782,82.63746736624556,0.0,1460.0,933.5195292939425,651.1549659075212,424002.7896260251,0,1,0,0,0,0,0,0,2.0,933.7533183070373,11.625491738788355,1364.328067597355,0,0,0,0,0,0,1271,14776,2722,3713701,-1,64240,13,0,1.980797E7,0.0,1.980797E7,1.980797E7,7822998.0,0.0,7822998.0,7822998.0,No Label
192.168.92.130-54.192.66.44-47904-443-6,192.168.92.130,47904,54.192.66.44,443,6,24/08/2020 08:18:10 PM,115812097,24,23,1121.0,6623.0,517.0,0.0,46.708333333333336,145.3417200246032,1380.0,0.0,287.9565217391304,539.0923751388127,66.8669353254177,0.40582979859176543,2517654.2826086963,4372550.159537209,1.0243146E7,0.0,1.15746632E8,5032462.260869565,5087647.9538398795,1.0243147E7,76.0,1.15811794E8,5264172.454545455,5176268.872188747,1.1038095E7,397.0,0,0,0,0,480,484,0.20723223757877385,0.19859756101299159,0.0,1380.0,161.33333333333331,401.8478770779519,161481.71631205676,0,1,0,0,0,0,0,0,0.0,164.7659574468085,46.708333333333336,287.95652173913044,0,0,0,0,0,0,24,1121,23,6623,-1,64240,4,0,167765.7,363294.0397073698,1015369.0,1.0,1.0213412181818182E7,66971.73422245882,1.0243146E7,1.0021653E7,No Label
192.168.92.130-54.192.66.44-47904-443-6,54.192.66.44,443,192.168.92.130,47904,6,24/08/2020 08:20:06 PM,63842,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.32733936906739,63842.0,0.0,63842.0,63842.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15.663669684533694,15.663669684533694,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,24/08/2020 08:18:02 PM,116499630,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690998846949128,2773800.7142857146,3979908.215245123,1.3181966E7,360049.0,1.06839468E8,2605840.682926829,3875718.772879164,1.3181966E7,360049.0,0,0,0,0,0,0,0,0,0,0,0,0.3605161664461939,0.008583718248718902,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42,0,1,0,-1,-1,0,0,6097078.666666667,8456788.277658667,2.2983906E7,1818637.0,1.1150941714285715E7,2613923.214707139,1.3181966E7,7015648.0,No Label
192.168.92.130-8.8.8.8-0-0-0,192.168.92.130,0,8.8.8.8,0,0,24/08/2020 08:18:29 PM,119961442,119,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000642839888503,501930.71966527204,431271.90862964845,1267641.0,0.0,1.18857324E8,1007265.4576271184,30312.864865198648,1329661.0,999398.0,1.19961442E8,999678.6833333333,646061.4413989746,7419355.0,0.0,0,0,0,0,0,0,0.9919854081113829,1.0086574317771204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,119,0,121,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.92.130-3.225.8.157-52628-443-6,192.168.92.130,52628,3.225.8.157,443,6,24/08/2020 08:18:46 PM,116029946,22,22,1567.0,3340.0,893.0,0.0,71.22727272727273,214.91547215861442,1460.0,0.0,151.8181818181818,416.02273705762497,42.290806547475256,0.37921244917238867,2698370.8372093025,4464747.770761198,1.024155E7,1.0,1.15890572E8,5518598.666666667,5053487.098655871,1.024169E7,852.0,1.16029559E8,5525217.095238095,5146497.276680305,1.1040014E7,77.0,0,0,0,0,440,464,0.18960622458619433,0.18960622458619433,0.0,1460.0,109.04444444444442,326.4178830018882,106548.63434343436,0,1,0,0,0,0,0,0,1.0,111.52272727272727,71.22727272727273,151.8181818181818,0,0,0,0,0,0,22,1567,22,3340,-1,64240,4,0,148547.9090909091,342916.45800528576,1022074.0,1.0,1.0199169909090908E7,88125.82704684786,1.024155E7,1.001747E7,No Label
192.168.92.130-3.225.8.157-52628-443-6,3.225.8.157,443,192.168.92.130,52628,6,24/08/2020 08:20:42 PM,160746,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,192.85083299117863,18.662983837855997,80373.0,113484.98152619139,160619.0,127.0,127.0,127.0,0.0,127.0,127.0,0,0,0,0,0,0,0,0,0,40,20,12.44198922523733,6.220994612618665,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,64239,1,0,0,0,0,0,0,0,0,0,No Label
192.168.92.130-216.58.215.33-46748-443-6,192.168.92.130,46748,216.58.215.33,443,6,24/08/2020 08:18:50 PM,61147357,21,30,1660.0,16730.0,637.0,0.0,79.04761904761907,149.5561687763083,1460.0,0.0,557.6666666666667,636.2971184820074,300.74889418360306,0.8340507669039563,1222947.1400000001,8281087.275372846,5.8574471E7,23.0,6.1076312E7,3053815.6,1.3075735031951666E7,5.8574556E7,449.0,6.1103668E7,2107023.0344827585,1.08665823002807E7,5.8574768E7,23.0,0,0,0,0,420,624,0.3434326687251585,0.4906180981787978,0.0,1460.0,353.6538461538462,544.9586379201093,296979.9170437407,0,1,0,0,0,0,0,0,1.0,360.5882352941176,79.04761904761905,557.6666666666666,0,0,0,0,0,0,21,1660,30,16730,-1,64240,11,0,2440716.0,0.0,2440716.0,2440716.0,5.8574471E7,0.0,5.8574471E7,5.8574471E7,No Label
