Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
151.139.128.8-192.168.8.101-443-54595-6,151.139.128.8,443,192.168.8.101,54595,6,21/08/2020 05:38:36 PM,223,1,3,24.0,39.0,24.0,24.0,24.0,0.0,39.0,0.0,13.0,22.516660498395403,282511.21076233184,17937.219730941702,74.33333333333334,84.67191584777879,167.0,1.0,0,0,0,0,0,223.0,111.5,78.48885271170677,167.0,56.0,0,1,0,0,20,60,4484.304932735426,13452.914798206279,0.0,39.0,20.4,19.603571103245446,384.29999999999995,0,0,0,1,1,0,0,0,3.0,25.5,24.0,13.0,0,0,0,0,0,0,1,24,3,39,-1,509,1,0,0,0,0,0,0,0,0,0,No Label
151.139.128.8-192.168.8.101-443-54599-6,151.139.128.8,443,192.168.8.101,54599,6,21/08/2020 05:38:36 PM,73,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,863013.698630137,27397.260273972603,73.0,0.0,73.0,73.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,13698.630136986301,13698.630136986301,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
151.139.128.8-192.168.8.101-443-54599-6,192.168.8.101,54599,151.139.128.8,443,6,21/08/2020 05:38:36 PM,183,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10928.96174863388,183.0,0.0,183.0,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5464.48087431694,5464.48087431694,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,508,0,0,0,0,0,0,0,0,0,0,No Label
151.139.128.8-192.168.8.101-443-54595-6,151.139.128.8,443,192.168.8.101,54595,6,21/08/2020 05:38:36 PM,312023,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40978389413601,312023.0,0.0,312023.0,312023.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.204891947068005,3.204891947068005,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.101-40.77.226.250-54656-443-6,192.168.8.101,54656,40.77.226.250,443,6,21/08/2020 05:38:41 PM,1167412,6,9,2916.0,4391.0,1380.0,0.0,486.0,569.322052971778,1380.0,0.0,487.8888888888889,648.8962637518505,6259.144158189226,12.848934223735924,83386.57142857143,133391.46510680756,423641.0,33.0,422199.0,84439.8,121752.05565492519,270075.0,42.0,1167412.0,145926.5,151243.87773394334,423641.0,792.0,0,0,0,0,120,204,5.1395736894943695,7.709360534241553,0.0,1380.0,456.6875,589.4432083189469,347443.2958333334,0,1,0,0,0,0,0,0,1.0,487.1333333333333,486.0,487.8888888888889,0,0,0,0,0,0,6,2916,9,4391,-1,1024,4,0,0,0,0,0,0,0,0,0,No Label
192.168.8.101-40.77.226.250-54656-443-6,192.168.8.101,54656,40.77.226.250,443,6,21/08/2020 05:38:42 PM,940,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,32978.72340425532,3191.4893617021276,470.0,476.589970519733,807.0,133.0,133.0,133.0,0.0,133.0,133.0,0,0,0,0,0,0,0,0,0,40,20,2127.6595744680853,1063.8297872340427,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,512,1,0,0,0,0,0,0,0,0,0,No Label
157.240.221.63-192.168.8.101-443-54638-6,192.168.8.101,54638,157.240.221.63,443,6,21/08/2020 05:38:43 PM,94344,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,21.199016365640635,94344.0,0.0,94344.0,94344.0,0,0,0,0,0,94344.0,94344.0,0.0,94344.0,94344.0,0,0,0,0,0,40,0.0,21.199016365640635,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,110,0,0,0,0,0,0,0,0,0,0,No Label
