Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.92.130-23.215.188.96-47802-80-6,192.168.92.130,47802,23.215.188.96,80,6,25/08/2020 08:04:47 PM,7584511,3,3,288.0,0.0,288.0,0.0,96.0,166.27687752661222,0.0,0.0,0.0,0.0,37.97212503218731,0.7910859381705689,1516902.2,3371222.227359567,7547464.0,216.0,7548069.0,3774034.5,5336740.645688199,7547680.0,389.0,37047.0,18523.5,24902.179513046645,36132.0,915.0,0,0,0,0,60,84,0.39554296908528447,0.39554296908528447,0.0,288.0,41.142857142857146,108.85376822665744,11849.142857142857,0,1,0,0,0,0,0,0,1.0,48.0,96.0,0.0,0,0,0,0,0,0,3,288,3,0,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.92.130-35.161.199.137-56922-443-6,192.168.92.130,56922,35.161.199.137,443,6,25/08/2020 08:04:52 PM,8852084,7,8,674.0,3450.0,517.0,0.0,96.28571428571428,191.149779218387,1460.0,0.0,431.25,655.4637943580757,465.8789952738813,1.6945162291727012,632291.7142857143,2041685.8880691044,7711909.0,37.0,8588655.0,1431442.5,3080288.635715734,7711909.0,400.0,1132865.0,161837.85714285713,147856.89603851034,355047.0,37.0,0,0,0,0,140,184,0.7907742402805938,0.9037419888921072,0.0,1460.0,257.75,497.7554285657432,247760.46666666667,0,1,0,0,0,0,0,0,1.0,274.93333333333334,96.28571428571429,431.25,0,0,0,0,0,0,7,674,8,3450,-1,64240,3,0,1139775.0,0.0,1139775.0,1139775.0,7711909.0,0.0,7711909.0,7711909.0,No Label
192.168.92.130-35.161.199.137-56922-443-6,35.161.199.137,443,192.168.92.130,56922,6,25/08/2020 08:05:01 PM,240537,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,128.87830146713395,12.472093690367801,120268.5,169856.24122916415,240375.0,162.0,240375.0,240375.0,0.0,240375.0,240375.0,0,0,0,0,0,0,0,0,0,40,20,8.314729126911867,4.157364563455934,0.0,31.0,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.92.130-23.215.188.96-48166-80-6,192.168.92.130,48166,23.215.188.96,80,6,25/08/2020 08:04:55 PM,8333561,3,3,288.0,0.0,288.0,0.0,96.0,166.27687752661222,0.0,0.0,0.0,0.0,34.559055846594276,0.7199803301373807,1666712.2,3708077.6162428423,8299875.0,142.0,8300353.0,4150176.5,5868760.716785146,8300017.0,336.0,33686.0,16843.0,22676.914472652577,32878.0,808.0,0,0,0,0,60,84,0.35999016506869036,0.35999016506869036,0.0,288.0,41.142857142857146,108.85376822665744,11849.142857142857,0,1,0,0,0,0,0,0,1.0,48.0,96.0,0.0,0,0,0,0,0,0,3,288,3,0,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.92.130-23.215.188.96-48520-80-6,192.168.92.130,48520,23.215.188.96,80,6,25/08/2020 08:05:03 PM,5474088,3,3,288.0,0.0,288.0,0.0,96.0,166.27687752661222,0.0,0.0,0.0,0.0,52.61150350524142,1.0960729896925296,1094817.6,2433483.698771948,5447922.0,173.0,5448414.0,2724207.0,3852159.351985325,5448095.0,319.0,26166.0,13083.0,17420.282661311783,25401.0,765.0,0,0,0,0,60,84,0.5480364948462648,0.5480364948462648,0.0,288.0,41.142857142857146,108.85376822665744,11849.142857142857,0,1,0,0,0,0,0,0,1.0,48.0,96.0,0.0,0,0,0,0,0,0,3,288,3,0,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.92.130-23.215.188.96-48772-80-6,192.168.92.130,48772,23.215.188.96,80,6,25/08/2020 08:05:09 PM,992016,3,3,288.0,0.0,288.0,0.0,96.0,166.27687752661222,0.0,0.0,0.0,0.0,290.31789809841774,6.048289543717037,198403.2,391850.09366044565,898856.0,585.0,940095.0,470047.5,607254.1112948516,899441.0,40654.0,93160.0,46580.0,21283.91411371508,61630.0,31530.0,0,0,0,0,60,84,3.0241447718585186,3.0241447718585186,0.0,288.0,41.142857142857146,108.85376822665744,11849.142857142857,0,1,0,0,0,0,0,0,1.0,48.0,96.0,0.0,0,0,0,0,0,0,3,288,3,0,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.92.130-35.161.199.137-57310-443-6,192.168.92.130,57310,35.161.199.137,443,6,25/08/2020 08:05:01 PM,9364764,8,7,939.0,504.0,517.0,0.0,117.375,198.65112095616993,359.0,0.0,72.0,137.60935045749375,154.08823970363804,1.6017488534681708,668911.7142857142,2210590.408057102,8331173.0,122.0,9124240.0,1303462.8571428573,3105604.2430681894,8331173.0,188.0,1007612.0,167935.3333333333,206475.66127722332,520552.0,958.0,0,0,0,0,160,164,0.8542660551830245,0.7474827982851464,0.0,517.0,90.1875,164.56334899768336,27081.095833333333,0,1,0,0,0,0,0,0,0.0,96.2,117.375,72.0,0,0,0,0,0,0,8,939,7,504,-1,64240,4,0,1033403.0,0.0,1033403.0,1033403.0,8331173.0,0.0,8331173.0,8331173.0,No Label
192.168.92.130-93.184.220.29-50724-80-6,192.168.92.130,50724,93.184.220.29,80,6,25/08/2020 08:04:55 PM,14799585,5,4,371.0,0.0,371.0,0.0,74.2,165.9162439304844,0.0,0.0,0.0,0.0,25.068270495422674,0.6081251602663182,1849948.125,3518480.5063036773,1.0169238E7,83.0,1.4750732E7,3687683.0,4458908.993326432,1.0169539E7,507300.0,1.1746244E7,3915414.6666666665,6304506.120163365,1.118979E7,34516.0,0,0,0,0,100,104,0.3378473112590657,0.27027784900725255,0.0,371.0,37.1,117.32050119224688,13764.100000000002,0,1,0,0,0,0,0,0,0.0,41.22222222222222,74.2,0.0,0,0,0,0,0,0,5,371,4,0,-1,64240,1,0,556454.0,0.0,556454.0,556454.0,1.0169238E7,0.0,1.0169238E7,1.0169238E7,No Label
192.168.92.130-93.184.220.29-50724-80-6,93.184.220.29,80,192.168.92.130,50724,6,25/08/2020 08:05:10 PM,25778152,2,1,137.0,0.0,137.0,0.0,68.5,96.87362902255701,0.0,0.0,0.0,0.0,5.314578019401856,0.11637762086281438,1.2889076E7,1.8227241405283246E7,2.5777682E7,470.0,470.0,470.0,0.0,470.0,470.0,0,0,0,0,0,0,0,0,0,40,20,0.07758508057520959,0.038792540287604795,0.0,137.0,34.25,68.5,4692.25,0,0,0,0,1,0,0,0,0.0,45.666666666666664,68.5,0.0,0,0,0,0,0,0,2,137,1,0,-1,64239,1,0,0,0,0,0,2.5777682E7,0.0,2.5777682E7,2.5777682E7,No Label
192.168.92.130-23.215.188.96-47802-80-6,23.215.188.96,80,192.168.92.130,47802,6,25/08/2020 08:04:55 PM,45098439,2,1,155.0,0.0,155.0,0.0,77.5,109.60155108391487,0.0,0.0,0.0,0.0,3.4369260541368183,0.06652114943490617,2.25492195E7,3.1888972217409965E7,4.5098128E7,311.0,311.0,311.0,0.0,311.0,311.0,0,0,0,0,0,0,0,0,0,40,20,0.04434743295660411,0.022173716478302054,0.0,155.0,38.75,77.5,6006.25,0,0,0,0,1,0,0,0,0.0,51.666666666666664,77.5,0.0,0,0,0,0,0,0,2,155,1,0,-1,64239,1,0,0,0,0,0,4.5098128E7,0.0,4.5098128E7,4.5098128E7,No Label
192.168.92.130-23.215.188.96-48166-80-6,23.215.188.96,80,192.168.92.130,48166,6,25/08/2020 08:05:03 PM,36724670,2,2,155.0,0.0,155.0,0.0,77.5,109.60155108391487,0.0,0.0,0.0,0.0,4.220596127888964,0.10891860975197326,1.2241556666666668E7,2.120241267883366E7,3.6723994E7,77.0,676.0,676.0,0.0,676.0,676.0,3.6724593E7,3.6724593E7,0.0,3.6724593E7,3.6724593E7,0,0,0,0,40,40,0.05445930487598663,0.05445930487598663,0.0,155.0,31.0,69.31810730249349,4805.0,0,0,0,0,1,0,0,0,1.0,38.75,77.5,0.0,0,0,0,0,0,0,2,155,2,0,-1,0,1,0,0,0,0,0,3.6723994E7,0.0,3.6723994E7,3.6723994E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,25/08/2020 08:04:33 PM,119869741,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919836124447787,3525580.6176470593,6999537.3762802575,3.6869981E7,93481.0,1.18512668E8,3591292.96969697,7097405.670120718,3.6869981E7,93481.0,0,0,0,0,0,0,0,0,0,0,0,0.28364122351778503,0.008342388926993677,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,34,0,1,0,-1,-1,0,0,4808660.0,4848434.942417646,1.4127351E7,1873794.0,1.5169630166666668E7,1.1038524691122042E7,3.6869981E7,5872122.0,No Label
178.63.80.208-192.168.8.100-444-58149-6,192.168.8.100,58149,178.63.80.208,444,6,25/08/2020 08:08:08 PM,2348047,17,20,3533.0,1083.0,1380.0,0.0,207.8235294117647,451.6652847095565,522.0,0.0,54.14999999999999,135.88589446954927,1965.8890984720492,15.757776569208366,65223.52777777777,95119.64248085103,479822.0,7.0,2134363.0,133397.6875,125743.25991941875,479822.0,7.0,2348047.0,123581.42105263156,166725.91309901938,639906.0,307.0,0,0,0,0,340,416,7.240059504771412,8.517717064436955,0.0,1380.0,121.4736842105263,322.4493035235407,103973.5533428165,0,1,0,0,0,0,0,0,1.0,124.75675675675676,207.8235294117647,54.15,0,0,0,0,0,0,17,3533,20,1083,-1,22467,12,0,0,0,0,0,0,0,0,0,No Label
178.63.80.208-192.168.8.100-444-58149-6,192.168.8.100,58149,178.63.80.208,444,6,25/08/2020 08:08:11 PM,107,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18691.58878504673,107.0,0.0,107.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9345.794392523365,9345.794392523365,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64675,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-117.53.114.21-58122-993-6,192.168.8.100,58122,117.53.114.21,993,6,25/08/2020 08:08:08 PM,2648872,12,12,1041.0,3464.0,517.0,0.0,86.75,167.47869606718237,1380.0,0.0,288.66666666666663,518.296744299552,1700.7239307901627,9.060460452600202,115168.34782608696,154096.3738785241,461732.0,0.0,2349112.0,213555.63636363638,154992.3934864371,461732.0,62.0,2433595.0,221235.9090909091,281183.7643657452,759651.0,0.0,0,0,0,0,240,256,4.530230226300101,4.530230226300101,0.0,1380.0,180.2,384.1621836325556,147580.58333333334,0,1,0,0,0,0,0,0,1.0,187.70833333333334,86.75,288.6666666666667,0,0,0,0,0,0,12,1041,12,3464,-1,16616,5,0,0,0,0,0,0,0,0,0,No Label
178.63.80.208-192.168.8.100-444-58599-6,192.168.8.100,58599,178.63.80.208,444,6,25/08/2020 08:08:14 PM,1705865,17,21,4521.0,897.0,1380.0,0.0,265.9411764705883,517.1557394282011,382.0,0.0,42.71428571428572,108.5643324748708,3176.101274133651,22.276088670557165,46104.45945945947,48145.063933327,159186.0,0.0,1418270.0,88641.87500000001,67929.06941104081,239365.0,8.0,1705865.0,85293.24999999999,79576.66378562248,272835.0,0.0,0,0,0,0,340,436,9.965618615775574,12.310470054781591,0.0,1380.0,138.92307692307693,362.8423889105067,131654.5991902834,0,1,0,0,0,0,0,0,1.0,142.57894736842104,265.94117647058823,42.714285714285715,0,0,0,0,0,0,17,4521,21,897,-1,21479,13,0,0,0,0,0,0,0,0,0,No Label
178.63.80.208-192.168.8.100-444-58599-6,192.168.8.100,58599,178.63.80.208,444,6,25/08/2020 08:08:15 PM,92,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21739.130434782608,92.0,0.0,92.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10869.565217391304,10869.565217391304,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64819,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-87.240.139.193-58587-443-6,192.168.8.100,58587,87.240.139.193,443,6,25/08/2020 08:08:13 PM,1831367,10,8,860.0,4452.0,377.0,0.0,86.0,145.78599231598196,1380.0,0.0,556.5,652.3658044817669,2900.56553383347,9.828723570971848,107727.47058823529,135376.38098839365,512225.0,41.0,1707026.0,189669.55555555556,148655.52839796364,512225.0,616.0,1509698.0,215671.14285714284,251266.221744606,645198.0,997.0,0,0,0,0,200,184,5.460401983873249,4.368321587098599,0.0,1380.0,279.5789473684211,485.15316204604386,235373.59064327492,0,1,0,0,0,0,0,0,0.0,295.1111111111111,86.0,556.5,0,0,0,0,0,0,10,860,8,4452,-1,60,4,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-87.240.139.193-58587-443-6,87.240.139.193,443,192.168.8.100,58587,6,25/08/2020 08:08:15 PM,1020,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2941.176470588235,510.0,125.86500705120545,599.0,421.0,599.0,599.0,0.0,599.0,599.0,0,0,0,0,0,0,0,0,0,40,32,1960.7843137254902,980.3921568627451,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,60,0,0,0,0,0,0,0,0,0,0,No Label
