Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.100-78.46.76.121-54393-444-6,78.46.76.121,444,192.168.8.100,54393,6,26/08/2020 10:16:17 PM,1105337,2,6,112.0,166.0,112.0,0.0,56.0,79.19595949289332,161.0,0.0,27.666666666666668,65.35033792312528,251.50700646047315,7.2376116967042625,157905.2857142857,163284.63341020414,455617.0,200.0,25832.0,25832.0,0.0,25832.0,25832.0,1105337.0,221067.4,165816.78424785592,455617.0,200.0,0,0,0,0,40,120,1.8094029241760656,5.428208772528198,0.0,161.0,30.88888888888889,61.13804961814787,3737.861111111111,0,0,0,0,1,0,0,0,3.0,34.75,56.0,27.666666666666668,0,0,0,0,0,0,2,112,6,166,-1,64855,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-78.46.76.121-54389-444-6,78.46.76.121,444,192.168.8.100,54389,6,26/08/2020 10:16:17 PM,1136709,3,4,399.0,5.0,394.0,0.0,133.0,226.04645540242387,5.0,0.0,1.25,2.5,355.4119831900689,6.158128421610105,189451.5,194030.58074411878,509298.0,0.0,891663.0,445831.5,630500.9538331405,891663.0,0.0,627411.0,209137.0,111521.38172117488,334493.0,120936.0,0,0,0,0,60,80,2.639197894975759,3.5189305266343456,0.0,394.0,50.5,138.81333818168505,19269.14285714286,0,0,0,0,1,0,0,0,1.0,57.714285714285715,133.0,1.25,0,0,0,0,0,0,3,399,4,5,-1,64466,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-78.46.76.121-54389-444-6,192.168.8.100,54389,78.46.76.121,444,6,26/08/2020 10:16:18 PM,24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83333.33333333333,24.0,0.0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41666.666666666664,41666.666666666664,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64461,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-23.160.0.108-54388-443-6,192.168.8.100,54388,23.160.0.108,443,6,26/08/2020 10:16:17 PM,1060055,3,2,389.0,805.0,389.0,0.0,129.66666666666669,224.58925471476442,805.0,0.0,402.5,569.2209588551708,1126.3566513058286,4.716736395753051,265013.75,208574.59419334048,467196.0,79604.0,889828.0,444914.0,31511.506596797302,467196.0,422632.0,90623.0,90623.0,0.0,90623.0,90623.0,0,1,0,0,60,40,2.8300418374518306,1.8866945583012202,0.0,805.0,333.16666666666674,395.315275023198,156274.1666666667,0,0,0,1,1,0,0,0,0.0,399.8,129.66666666666666,402.5,0,0,0,0,0,0,3,389,2,805,-1,65,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-23.210.249.105-54386-443-6,23.210.249.105,443,192.168.8.100,54386,6,26/08/2020 10:16:17 PM,1566470,3,5,4140.0,0.0,1380.0,1380.0,1380.0,0.0,0.0,0.0,0.0,0.0,2642.8849578989702,5.107024073234725,223781.42857142858,399718.715531667,1116213.0,139.0,82358.0,41179.0,13474.62682229085,50707.0,31651.0,1566470.0,391617.5,489525.577150299,1116213.0,66720.0,0,0,0,0,60,100,1.915134027463022,3.191890045771703,0.0,1380.0,460.0,690.0,476100.0,0,0,0,0,1,0,0,0,1.0,517.5,1380.0,0.0,0,0,0,0,0,0,3,4140,5,0,-1,512,3,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-78.46.76.121-54109-444-6,78.46.76.121,444,192.168.8.100,54109,6,26/08/2020 10:16:19 PM,262,0,2,0.0,5.0,0,0,0,0,5.0,0.0,2.5,3.5355339059327378,19083.969465648854,7633.587786259542,262.0,0.0,262.0,262.0,0,0,0,0,0,262.0,262.0,0.0,262.0,262.0,0,1,0,0,0,40,0.0,7633.587786259542,0.0,5.0,3.333333333333333,2.886751345948129,8.333333333333334,0,0,0,1,1,0,0,0,0.0,5.0,0.0,2.5,0,0,0,0,0,0,0,0,2,5,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-104.47.58.33-54110-25-6,192.168.8.100,54110,104.47.58.33,25,6,26/08/2020 10:16:19 PM,30797,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64.94139039516836,30797.0,0.0,30797.0,30797.0,0,0,0,0,0,30797.0,30797.0,0.0,30797.0,30797.0,0,0,0,0,0,40,0.0,64.94139039516836,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,229,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-78.46.76.121-54387-444-6,192.168.8.100,54387,78.46.76.121,444,6,26/08/2020 10:16:17 PM,2148213,83,31,88619.0,5.0,1380.0,5.0,1067.6987951807225,501.3393703538785,5.0,0.0,0.16129032258064516,0.8980265101338746,41254.75453318642,53.06736343183846,19010.734513274336,50239.14405656241,402929.0,0.0,2147999.0,26195.109756097554,57807.78449437669,402929.0,10.0,2148138.0,71604.59999999998,181944.26232050222,995239.0,0.0,0,1,0,0,1660,620,38.63676460388238,14.430598827956072,0.0,1380.0,770.686956521739,641.5661397474781,411607.11167048063,0,0,0,1,1,0,0,0,0.0,777.4473684210526,1067.698795180723,0.16129032258064516,0,0,0,0,0,0,83,88619,31,5,-1,56,83,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-87.240.129.135-54394-443-6,192.168.8.100,54394,87.240.129.135,443,6,26/08/2020 10:16:17 PM,2230028,7,10,1049.0,4544.0,360.0,0.0,149.85714285714286,158.68462283349803,1380.0,0.0,454.40000000000003,621.8370990683796,2508.040257790485,7.6232226680561865,139376.75000000003,309681.3062599464,1274175.0,72.0,818715.0,136452.5,48706.69164190892,186214.0,45792.0,2230028.0,247780.88888888888,452297.35204162,1389626.0,416.0,0,0,0,0,140,212,3.138974039787841,4.484248628268345,0.0,1380.0,310.7222222222223,492.0151606410656,242078.9183006536,0,1,0,0,0,0,0,0,1.0,329.0,149.85714285714286,454.4,0,0,0,0,0,0,7,1049,10,4544,-1,62,4,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-78.46.76.121-54395-444-6,192.168.8.100,54395,78.46.76.121,444,6,26/08/2020 10:16:17 PM,2066725,17,13,4618.0,736.0,1380.0,0.0,271.6470588235294,519.6549265109096,365.0,0.0,56.61538461538461,117.72746667730691,2590.572040305314,14.515719314374191,71266.37931034484,99798.29786388924,418227.0,23.0,1648498.0,103031.125,95621.49052026258,254082.0,23.0,1881255.0,156771.24999999997,260756.11459617864,906616.0,443.0,0,0,0,0,340,272,8.225574278145375,6.290145036228816,0.0,1380.0,172.7096774193548,402.4269866322244,161947.4795698925,0,1,0,0,0,0,0,0,0.0,178.46666666666667,271.6470588235294,56.61538461538461,0,0,0,0,0,0,17,4618,13,736,-1,21918,13,0,0,0,0,0,0,0,0,0,No Label
