Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.100-2.19.18.93-62866-443-6,192.168.8.100,62866,2.19.18.93,443,6,01/09/2020 08:47:33 AM,94,1,1,0.0,741.0,0.0,0.0,0.0,0.0,741.0,741.0,741.0,0.0,7882978.723404256,21276.595744680853,94.0,0.0,94.0,94.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,10638.297872340427,10638.297872340427,0.0,741.0,494.0,427.81654946951267,183027.0,0,0,0,1,1,0,0,0,1.0,741.0,0.0,741.0,0,0,0,0,0,0,1,0,1,741,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-40.90.22.184-62878-443-6,192.168.8.100,62878,40.90.22.184,443,6,01/09/2020 08:47:37 AM,244968,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.164331667809673,244968.0,0.0,244968.0,244968.0,0,0,0,0,0,244968.0,244968.0,0.0,244968.0,244968.0,0,0,0,0,0,40,0.0,8.164331667809673,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-69.171.250.13-62917-443-6,192.168.8.100,62917,69.171.250.13,443,6,01/09/2020 08:47:37 AM,353199,4,4,517.0,1380.0,517.0,0.0,129.25,258.5,1380.0,0.0,345.0,690.0,5370.9098836633175,22.650120753456267,50457.0,64071.715902312666,184543.0,188.0,297140.0,99046.66666666666,91309.7095074414,184543.0,2864.0,128809.0,42936.33333333333,28671.75701510693,62862.0,10076.0,0,0,0,0,80,104,11.325060376728134,11.325060376728134,0.0,1380.0,210.77777777777777,470.6170889847121,221480.4444444444,0,1,0,0,0,0,0,0,1.0,237.125,129.25,345.0,0,0,0,0,0,0,4,517,4,1380,-1,114,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-69.171.250.13-62918-443-6,192.168.8.100,62918,69.171.250.13,443,6,01/09/2020 08:47:37 AM,183318,3,3,517.0,0.0,517.0,0.0,172.33333333333331,298.4900891710365,0.0,0.0,0.0,0.0,2820.2358742731208,32.730010146303144,36663.6,47089.56347536044,103919.0,1216.0,78183.0,39091.5,53281.20306918754,76767.0,1416.0,175279.0,87639.5,23022.6896886528,103919.0,71360.0,0,0,0,0,60,84,16.365005073151572,16.365005073151572,0.0,517.0,73.85714285714286,195.4076325457705,38184.14285714286,0,1,0,0,0,0,0,0,1.0,86.16666666666667,172.33333333333334,0.0,0,0,0,0,0,0,3,517,3,0,-1,114,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-69.171.250.13-62920-443-6,192.168.8.100,62920,69.171.250.13,443,6,01/09/2020 08:47:37 AM,181338,4,5,517.0,2280.0,517.0,0.0,129.25,258.5,1380.0,0.0,456.0,647.0548662980598,15424.235405706471,49.631075670846705,22667.25,39686.356614800796,101834.0,4.0,78359.0,26119.666666666664,37511.32240182067,69263.0,1218.0,173199.0,43299.75,51318.19694400158,101834.0,4.0,0,0,0,0,80,124,22.058255853709646,27.57281981713706,0.0,1380.0,279.7,494.34222289152416,244374.23333333334,0,1,0,0,0,0,0,0,1.0,310.77777777777777,129.25,456.0,0,0,0,0,0,0,4,517,5,2280,-1,114,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-69.171.250.13-62919-443-6,192.168.8.100,62919,69.171.250.13,443,6,01/09/2020 08:47:37 AM,182884,3,4,517.0,1380.0,517.0,0.0,172.33333333333331,298.4900891710365,1380.0,0.0,345.0,690.0,10372.695260383633,38.27562826709827,30480.666666666664,44308.22423734296,103093.0,1292.0,78499.0,39249.5,53606.47218853336,77155.0,1344.0,178251.0,59417.0,50713.4172877356,103093.0,3798.0,0,0,0,0,60,104,16.403840685899258,21.871787581199012,0.0,1380.0,237.125,495.96412240633464,245980.41071428568,0,1,0,0,0,0,0,0,1.0,271.0,172.33333333333334,345.0,0,0,0,0,0,0,3,517,4,1380,-1,114,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-69.171.250.13-62922-443-6,192.168.8.100,62922,69.171.250.13,443,6,01/09/2020 08:47:37 AM,178945,3,3,517.0,0.0,517.0,0.0,172.33333333333331,298.4900891710365,0.0,0.0,0.0,0.0,2889.155885886725,33.52985554220571,35789.0,45916.82967061206,100448.0,294.0,78203.0,39101.5,52955.93394984173,76547.0,1656.0,170799.0,85399.5,21281.792793371522,100448.0,70351.0,0,0,0,0,60,84,16.764927771102855,16.764927771102855,0.0,517.0,73.85714285714286,195.4076325457705,38184.14285714286,0,1,0,0,0,0,0,0,1.0,86.16666666666667,172.33333333333334,0.0,0,0,0,0,0,0,3,517,3,0,-1,114,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-69.171.250.13-62917-443-6,69.171.250.13,443,192.168.8.100,62917,6,01/09/2020 08:47:37 AM,3857,1,2,0.0,900.0,0.0,0.0,0.0,0.0,900.0,0.0,450.0,636.3961030678928,233341.97562872697,777.80658542909,1928.5,2044.245704410309,3374.0,483.0,0,0,0,0,0,483.0,483.0,0.0,483.0,483.0,0,1,0,0,20,40,259.26886180969666,518.5377236193933,0.0,900.0,450.0,519.6152422706632,270000.0,0,0,0,1,1,0,0,0,2.0,600.0,0.0,450.0,0,0,0,0,0,0,1,0,2,900,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-69.171.250.13-62918-443-6,69.171.250.13,443,192.168.8.100,62918,6,01/09/2020 08:47:37 AM,56331,2,3,900.0,1380.0,900.0,0.0,450.0,636.3961030678928,1380.0,0.0,460.0,796.7433714816835,40475.049262395485,88.76107294384974,14082.75,25370.519681643626,52124.0,754.0,55254.0,55254.0,0.0,55254.0,55254.0,4207.0,2103.5,385.3731957466684,2376.0,1831.0,0,0,0,0,40,60,35.5044291775399,53.25664376630985,0.0,1380.0,610.0,690.8255930406748,477240.0,0,0,0,0,1,0,0,0,1.0,732.0,450.0,460.0,0,0,0,0,0,0,2,900,3,1380,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-69.171.250.13-62919-443-6,69.171.250.13,443,192.168.8.100,62919,6,01/09/2020 08:47:37 AM,57816,1,2,0.0,901.0,0.0,0.0,0.0,0.0,901.0,0.0,450.5,637.1032098490793,15583.921405839214,51.888750518887505,28908.0,37963.14886834336,55752.0,2064.0,0,0,0,0,0,2064.0,2064.0,0.0,2064.0,2064.0,0,1,0,0,20,40,17.296250172962502,34.592500345925004,0.0,901.0,450.50000000000006,520.1925925398527,270600.3333333333,0,0,0,1,1,0,0,0,2.0,600.6666666666666,0.0,450.5,0,0,0,0,0,0,1,0,2,901,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
